Win#   	MACD-8  	roll  	rolls since shift
04984  	7f93dd98  	2140396952  	429497
04985  	7f9a6b51  	2140826449  	429497
04986  	7fa0f909  	2141255945  	429496
04987  	7fa786c2  	2141685442  	429497
04988  	7fae147b  	2142114939  	429497
04989  	7fb4a234  	2142544436  	429497
04990  	7fbb2fec  	2142973932  	429496
04991  	7fc1bda5  	2143403429  	429497
04992  	7fc84b5e  	2143832926  	429497
04993  	7fced917  	2144262423  	429497
04994  	7fd566cf  	2144691919  	429496
04995  	7fdbf488  	2145121416  	429497
04996  	7fe28241  	2145550913  	429497
04997  	7fe90ff9  	2145980409  	429496
04998  	7fef9db2  	2146409906  	429497
04999  	7ff62b6b  	2146839403  	429497
05000  	7ffcb924  	2147268900  	429497
05001  	800346dc  	2147698396  	429496
05002  	8009d495  	2148127893  	429497
05003  	8010624e  	2148557390  	429497
05004  	8016f007  	2148986887  	429497
05005  	801d7dbf  	2149416383  	429496
05006  	80240b78  	2149845880  	429497
05007  	802a9931  	2150275377  	429497
05008  	803126e9  	2150704873  	429496
05009  	8037b4a2  	2151134370  	429497
05010  	803e425b  	2151563867  	429497
05011  	8044d014  	2151993364  	429497
05012  	804b5dcc  	2152422860  	429496
05013  	8051eb85  	2152852357  	429497
05014  	8058793e  	2153281854  	429497
05015  	805f06f7  	2153711351  	429497
05016  	806594af  	2154140847  	429496
05017  	806c2268  	2154570344  	429497
05018  	8072b021  	2154999841  	429497
05019  	80793dd9  	2155429337  	429496
05020  	807fcb92  	2155858834  	429497
05021  	8086594b  	2156288331  	429497
05022  	808ce704  	2156717828  	429497
05023  	809374bc  	2157147324  	429496
05024  	809a0275  	2157576821  	429497
05025  	80a0902e  	2158006318  	429497
05026  	80a71de7  	2158435815  	429497
05027  	80adab9f  	2158865311  	429496
05028  	80b43958  	2159294808  	429497
05029  	80bac711  	2159724305  	429497
05030  	80c154ca  	2160153802  	429497
05031  	80c7e282  	2160583298  	429496
05032  	80ce703b  	2161012795  	429497
05033  	80d4fdf4  	2161442292  	429497
05034  	80db8bac  	2161871788  	429496
05035  	80e21965  	2162301285  	429497
05036  	80e8a71e  	2162730782  	429497
05037  	80ef34d7  	2163160279  	429497
05038  	80f5c28f  	2163589775  	429496
05039  	80fc5048  	2164019272  	429497
05040  	8102de01  	2164448769  	429497
05041  	81096bba  	2164878266  	429497
05042  	810ff972  	2165307762  	429496
05043  	8116872b  	2165737259  	429497
05044  	811d14e4  	2166166756  	429497
05045  	8123a29c  	2166596252  	429496
05046  	812a3055  	2167025749  	429497
05047  	8130be0e  	2167455246  	429497
05048  	81374bc7  	2167884743  	429497
05049  	813dd97f  	2168314239  	429496
05050  	81446738  	2168743736  	429497
05051  	814af4f1  	2169173233  	429497
05052  	815182aa  	2169602730  	429497
05053  	81581062  	2170032226  	429496
05054  	815e9e1b  	2170461723  	429497
05055  	81652bd4  	2170891220  	429497
05056  	816bb98c  	2171320716  	429496
05057  	81724745  	2171750213  	429497
05058  	8178d4fe  	2172179710  	429497
05059  	817f62b7  	2172609207  	429497
05060  	8185f06f  	2173038703  	429496
05061  	818c7e28  	2173468200  	429497
05062  	81930be1  	2173897697  	429497
05063  	8199999a  	2174327194  	429497
05064  	81a02752  	2174756690  	429496
05065  	81a6b50b  	2175186187  	429497
05066  	81ad42c4  	2175615684  	429497
05067  	81b3d07d  	2176045181  	429497
05068  	81ba5e35  	2176474677  	429496
05069  	81c0ebee  	2176904174  	429497
05070  	81c779a7  	2177333671  	429497
05071  	81ce075f  	2177763167  	429496
05072  	81d49518  	2178192664  	429497
05073  	81db22d1  	2178622161  	429497
05074  	81e1b08a  	2179051658  	429497
05075  	81e83e42  	2179481154  	429496
05076  	81eecbfb  	2179910651  	429497
05077  	81f559b4  	2180340148  	429497
05078  	81fbe76d  	2180769645  	429497
05079  	82027525  	2181199141  	429496
05080  	820902de  	2181628638  	429497
05081  	820f9097  	2182058135  	429497
05082  	82161e4f  	2182487631  	429496
05083  	821cac08  	2182917128  	429497
05084  	822339c1  	2183346625  	429497
05085  	8229c77a  	2183776122  	429497
05086  	82305532  	2184205618  	429496
05087  	8236e2eb  	2184635115  	429497
05088  	823d70a4  	2185064612  	429497
05089  	8243fe5d  	2185494109  	429497
05090  	824a8c15  	2185923605  	429496
05091  	825119ce  	2186353102  	429497
05092  	8257a787  	2186782599  	429497
05093  	825e353f  	2187212095  	429496
05094  	8264c2f8  	2187641592  	429497
05095  	826b50b1  	2188071089  	429497
05096  	8271de6a  	2188500586  	429497
05097  	82786c22  	2188930082  	429496
05098  	827ef9db  	2189359579  	429497
05099  	82858794  	2189789076  	429497
05100  	828c154d  	2190218573  	429497
05101  	8292a305  	2190648069  	429496
05102  	829930be  	2191077566  	429497
05103  	829fbe77  	2191507063  	429497
05104  	82a64c30  	2191936560  	429497
05105  	82acd9e8  	2192366056  	429496
05106  	82b367a1  	2192795553  	429497
05107  	82b9f55a  	2193225050  	429497
05108  	82c08312  	2193654546  	429496
05109  	82c710cb  	2194084043  	429497
05110  	82cd9e84  	2194513540  	429497
05111  	82d42c3d  	2194943037  	429497
05112  	82dab9f5  	2195372533  	429496
05113  	82e147ae  	2195802030  	429497
05114  	82e7d567  	2196231527  	429497
05115  	82ee6320  	2196661024  	429497
05116  	82f4f0d8  	2197090520  	429496
05117  	82fb7e91  	2197520017  	429497
05118  	83020c4a  	2197949514  	429497
05119  	83089a02  	2198379010  	429496
05120  	830f27bb  	2198808507  	429497
05121  	8315b574  	2199238004  	429497
05122  	831c432d  	2199667501  	429497
05123  	8322d0e5  	2200096997  	429496
05124  	83295e9e  	2200526494  	429497
05125  	832fec57  	2200955991  	429497
05126  	83367a10  	2201385488  	429497
05127  	833d07c8  	2201814984  	429496
05128  	83439581  	2202244481  	429497
05129  	834a233a  	2202673978  	429497
05130  	8350b0f2  	2203103474  	429496
05131  	83573eab  	2203532971  	429497
05132  	835dcc64  	2203962468  	429497
05133  	83645a1d  	2204391965  	429497
05134  	836ae7d5  	2204821461  	429496
05135  	8371758e  	2205250958  	429497
05136  	83780347  	2205680455  	429497
05137  	837e9100  	2206109952  	429497
05138  	83851eb8  	2206539448  	429496
05139  	838bac71  	2206968945  	429497
05140  	83923a2a  	2207398442  	429497
05141  	8398c7e2  	2207827938  	429496
05142  	839f559b  	2208257435  	429497
05143  	83a5e354  	2208686932  	429497
05144  	83ac710d  	2209116429  	429497
05145  	83b2fec5  	2209545925  	429496
05146  	83b98c7e  	2209975422  	429497
05147  	83c01a37  	2210404919  	429497
05148  	83c6a7f0  	2210834416  	429497
05149  	83cd35a8  	2211263912  	429496
05150  	83d3c361  	2211693409  	429497
05151  	83da511a  	2212122906  	429497
05152  	83e0ded3  	2212552403  	429497
05153  	83e76c8b  	2212981899  	429496
05154  	83edfa44  	2213411396  	429497
05155  	83f487fd  	2213840893  	429497
05156  	83fb15b5  	2214270389  	429496
05157  	8401a36e  	2214699886  	429497
05158  	84083127  	2215129383  	429497
05159  	840ebee0  	2215558880  	429497
05160  	84154c98  	2215988376  	429496
05161  	841bda51  	2216417873  	429497
05162  	8422680a  	2216847370  	429497
05163  	8428f5c3  	2217276867  	429497
05164  	842f837b  	2217706363  	429496
05165  	84361134  	2218135860  	429497
05166  	843c9eed  	2218565357  	429497
05167  	84432ca5  	2218994853  	429496
05168  	8449ba5e  	2219424350  	429497
05169  	84504817  	2219853847  	429497
05170  	8456d5d0  	2220283344  	429497
05171  	845d6388  	2220712840  	429496
05172  	8463f141  	2221142337  	429497
05173  	846a7efa  	2221571834  	429497
05174  	84710cb3  	2222001331  	429497
05175  	84779a6b  	2222430827  	429496
05176  	847e2824  	2222860324  	429497
05177  	8484b5dd  	2223289821  	429497
05178  	848b4395  	2223719317  	429496
05179  	8491d14e  	2224148814  	429497
05180  	84985f07  	2224578311  	429497
05181  	849eecc0  	2225007808  	429497
05182  	84a57a78  	2225437304  	429496
05183  	84ac0831  	2225866801  	429497
05184  	84b295ea  	2226296298  	429497
05185  	84b923a3  	2226725795  	429497
05186  	84bfb15b  	2227155291  	429496
05187  	84c63f14  	2227584788  	429497
05188  	84cccccd  	2228014285  	429497
05189  	84d35a86  	2228443782  	429497
05190  	84d9e83e  	2228873278  	429496
05191  	84e075f7  	2229302775  	429497
05192  	84e703b0  	2229732272  	429497
05193  	84ed9168  	2230161768  	429496
05194  	84f41f21  	2230591265  	429497
05195  	84faacda  	2231020762  	429497
05196  	85013a93  	2231450259  	429497
05197  	8507c84b  	2231879755  	429496
05198  	850e5604  	2232309252  	429497
05199  	8514e3bd  	2232738749  	429497
05200  	851b7176  	2233168246  	429497
05201  	8521ff2e  	2233597742  	429496
05202  	85288ce7  	2234027239  	429497
05203  	852f1aa0  	2234456736  	429497
05204  	8535a858  	2234886232  	429496
05205  	853c3611  	2235315729  	429497
05206  	8542c3ca  	2235745226  	429497
05207  	85495183  	2236174723  	429497
05208  	854fdf3b  	2236604219  	429496
05209  	85566cf4  	2237033716  	429497
05210  	855cfaad  	2237463213  	429497
05211  	85638866  	2237892710  	429497
05212  	856a161e  	2238322206  	429496
05213  	8570a3d7  	2238751703  	429497
05214  	85773190  	2239181200  	429497
05215  	857dbf48  	2239610696  	429496
05216  	85844d01  	2240040193  	429497
05217  	858adaba  	2240469690  	429497
05218  	85916873  	2240899187  	429497
05219  	8597f62b  	2241328683  	429496
05220  	859e83e4  	2241758180  	429497
05221  	85a5119d  	2242187677  	429497
05222  	85ab9f56  	2242617174  	429497
05223  	85b22d0e  	2243046670  	429496
05224  	85b8bac7  	2243476167  	429497
05225  	85bf4880  	2243905664  	429497
05226  	85c5d639  	2244335161  	429497
05227  	85cc63f1  	2244764657  	429496
05228  	85d2f1aa  	2245194154  	429497
05229  	85d97f63  	2245623651  	429497
05230  	85e00d1b  	2246053147  	429496
05231  	85e69ad4  	2246482644  	429497
05232  	85ed288d  	2246912141  	429497
05233  	85f3b646  	2247341638  	429497
05234  	85fa43fe  	2247771134  	429496
05235  	8600d1b7  	2248200631  	429497
05236  	86075f70  	2248630128  	429497
05237  	860ded29  	2249059625  	429497
05238  	86147ae1  	2249489121  	429496
05239  	861b089a  	2249918618  	429497
05240  	86219653  	2250348115  	429497
05241  	8628240b  	2250777611  	429496
05242  	862eb1c4  	2251207108  	429497
05243  	86353f7d  	2251636605  	429497
05244  	863bcd36  	2252066102  	429497
05245  	86425aee  	2252495598  	429496
05246  	8648e8a7  	2252925095  	429497
05247  	864f7660  	2253354592  	429497
05248  	86560419  	2253784089  	429497
05249  	865c91d1  	2254213585  	429496
05250  	86631f8a  	2254643082  	429497
05251  	8669ad43  	2255072579  	429497
05252  	86703afb  	2255502075  	429496
05253  	8676c8b4  	2255931572  	429497
05254  	867d566d  	2256361069  	429497
05255  	8683e426  	2256790566  	429497
05256  	868a71de  	2257220062  	429496
05257  	8690ff97  	2257649559  	429497
05258  	86978d50  	2258079056  	429497
05259  	869e1b09  	2258508553  	429497
05260  	86a4a8c1  	2258938049  	429496
05261  	86ab367a  	2259367546  	429497
05262  	86b1c433  	2259797043  	429497
05263  	86b851eb  	2260226539  	429496
05264  	86bedfa4  	2260656036  	429497
05265  	86c56d5d  	2261085533  	429497
05266  	86cbfb16  	2261515030  	429497
05267  	86d288ce  	2261944526  	429496
05268  	86d91687  	2262374023  	429497
05269  	86dfa440  	2262803520  	429497
05270  	86e631f9  	2263233017  	429497
05271  	86ecbfb1  	2263662513  	429496
05272  	86f34d6a  	2264092010  	429497
05273  	86f9db23  	2264521507  	429497
05274  	870068dc  	2264951004  	429497
05275  	8706f694  	2265380500  	429496
05276  	870d844d  	2265809997  	429497
05277  	87141206  	2266239494  	429497
05278  	871a9fbe  	2266668990  	429496
05279  	87212d77  	2267098487  	429497
05280  	8727bb30  	2267527984  	429497
05281  	872e48e9  	2267957481  	429497
05282  	8734d6a1  	2268386977  	429496
05283  	873b645a  	2268816474  	429497
05284  	8741f213  	2269245971  	429497
05285  	87487fcc  	2269675468  	429497
05286  	874f0d84  	2270104964  	429496
05287  	87559b3d  	2270534461  	429497
05288  	875c28f6  	2270963958  	429497
05289  	8762b6ae  	2271393454  	429496
05290  	87694467  	2271822951  	429497
05291  	876fd220  	2272252448  	429497
05292  	87765fd9  	2272681945  	429497
05293  	877ced91  	2273111441  	429496
05294  	87837b4a  	2273540938  	429497
05295  	878a0903  	2273970435  	429497
05296  	879096bc  	2274399932  	429497
05297  	87972474  	2274829428  	429496
05298  	879db22d  	2275258925  	429497
05299  	87a43fe6  	2275688422  	429497
05300  	87aacd9e  	2276117918  	429496
05301  	87b15b57  	2276547415  	429497
05302  	87b7e910  	2276976912  	429497
05303  	87be76c9  	2277406409  	429497
05304  	87c50481  	2277835905  	429496
05305  	87cb923a  	2278265402  	429497
05306  	87d21ff3  	2278694899  	429497
05307  	87d8adac  	2279124396  	429497
05308  	87df3b64  	2279553892  	429496
05309  	87e5c91d  	2279983389  	429497
05310  	87ec56d6  	2280412886  	429497
05311  	87f2e48f  	2280842383  	429497
05312  	87f97247  	2281271879  	429496
05313  	88000000  	2281701376  	429497
05314  	88068db9  	2282130873  	429497
05315  	880d1b71  	2282560369  	429496
05316  	8813a92a  	2282989866  	429497
05317  	881a36e3  	2283419363  	429497
05318  	8820c49c  	2283848860  	429497
05319  	88275254  	2284278356  	429496
05320  	882de00d  	2284707853  	429497
05321  	88346dc6  	2285137350  	429497
05322  	883afb7f  	2285566847  	429497
05323  	88418937  	2285996343  	429496
05324  	884816f0  	2286425840  	429497
05325  	884ea4a9  	2286855337  	429497
05326  	88553261  	2287284833  	429496
05327  	885bc01a  	2287714330  	429497
05328  	88624dd3  	2288143827  	429497
05329  	8868db8c  	2288573324  	429497
05330  	886f6944  	2289002820  	429496
05331  	8875f6fd  	2289432317  	429497
05332  	887c84b6  	2289861814  	429497
05333  	8883126f  	2290291311  	429497
05334  	8889a027  	2290720807  	429496
05335  	88902de0  	2291150304  	429497
05336  	8896bb99  	2291579801  	429497
05337  	889d4951  	2292009297  	429496
05338  	88a3d70a  	2292438794  	429497
05339  	88aa64c3  	2292868291  	429497
05340  	88b0f27c  	2293297788  	429497
05341  	88b78034  	2293727284  	429496
05342  	88be0ded  	2294156781  	429497
05343  	88c49ba6  	2294586278  	429497
05344  	88cb295f  	2295015775  	429497
05345  	88d1b717  	2295445271  	429496
05346  	88d844d0  	2295874768  	429497
05347  	88ded289  	2296304265  	429497
05348  	88e56042  	2296733762  	429497
05349  	88ebedfa  	2297163258  	429496
05350  	88f27bb3  	2297592755  	429497
05351  	88f9096c  	2298022252  	429497
05352  	88ff9724  	2298451748  	429496
05353  	890624dd  	2298881245  	429497
05354  	890cb296  	2299310742  	429497
05355  	8913404f  	2299740239  	429497
05356  	8919ce07  	2300169735  	429496
05357  	89205bc0  	2300599232  	429497
05358  	8926e979  	2301028729  	429497
05359  	892d7732  	2301458226  	429497
05360  	893404ea  	2301887722  	429496
05361  	893a92a3  	2302317219  	429497
05362  	8941205c  	2302746716  	429497
05363  	8947ae14  	2303176212  	429496
05364  	894e3bcd  	2303605709  	429497
05365  	8954c986  	2304035206  	429497
05366  	895b573f  	2304464703  	429497
05367  	8961e4f7  	2304894199  	429496
05368  	896872b0  	2305323696  	429497
05369  	896f0069  	2305753193  	429497
05370  	89758e22  	2306182690  	429497
05371  	897c1bda  	2306612186  	429496
05372  	8982a993  	2307041683  	429497
05373  	8989374c  	2307471180  	429497
05374  	898fc504  	2307900676  	429496
05375  	899652bd  	2308330173  	429497
05376  	899ce076  	2308759670  	429497
05377  	89a36e2f  	2309189167  	429497
05378  	89a9fbe7  	2309618663  	429496
05379  	89b089a0  	2310048160  	429497
05380  	89b71759  	2310477657  	429497
05381  	89bda512  	2310907154  	429497
05382  	89c432ca  	2311336650  	429496
05383  	89cac083  	2311766147  	429497
05384  	89d14e3c  	2312195644  	429497
05385  	89d7dbf4  	2312625140  	429496
05386  	89de69ad  	2313054637  	429497
05387  	89e4f766  	2313484134  	429497
05388  	89eb851f  	2313913631  	429497
05389  	89f212d7  	2314343127  	429496
05390  	89f8a090  	2314772624  	429497
05391  	89ff2e49  	2315202121  	429497
05392  	8a05bc02  	2315631618  	429497
05393  	8a0c49ba  	2316061114  	429496
05394  	8a12d773  	2316490611  	429497
05395  	8a19652c  	2316920108  	429497
05396  	8a1ff2e5  	2317349605  	429497
05397  	8a26809d  	2317779101  	429496
05398  	8a2d0e56  	2318208598  	429497
05399  	8a339c0f  	2318638095  	429497
05400  	8a3a29c7  	2319067591  	429496
05401  	8a40b780  	2319497088  	429497
05402  	8a474539  	2319926585  	429497
05403  	8a4dd2f2  	2320356082  	429497
05404  	8a5460aa  	2320785578  	429496
05405  	8a5aee63  	2321215075  	429497
05406  	8a617c1c  	2321644572  	429497
05407  	8a6809d5  	2322074069  	429497
05408  	8a6e978d  	2322503565  	429496
05409  	8a752546  	2322933062  	429497
05410  	8a7bb2ff  	2323362559  	429497
05411  	8a8240b7  	2323792055  	429496
05412  	8a88ce70  	2324221552  	429497
05413  	8a8f5c29  	2324651049  	429497
05414  	8a95e9e2  	2325080546  	429497
05415  	8a9c779a  	2325510042  	429496
05416  	8aa30553  	2325939539  	429497
05417  	8aa9930c  	2326369036  	429497
05418  	8ab020c5  	2326798533  	429497
05419  	8ab6ae7d  	2327228029  	429496
05420  	8abd3c36  	2327657526  	429497
05421  	8ac3c9ef  	2328087023  	429497
05422  	8aca57a7  	2328516519  	429496
05423  	8ad0e560  	2328946016  	429497
05424  	8ad77319  	2329375513  	429497
05425  	8ade00d2  	2329805010  	429497
05426  	8ae48e8a  	2330234506  	429496
05427  	8aeb1c43  	2330664003  	429497
05428  	8af1a9fc  	2331093500  	429497
05429  	8af837b5  	2331522997  	429497
05430  	8afec56d  	2331952493  	429496
05431  	8b055326  	2332381990  	429497
05432  	8b0be0df  	2332811487  	429497
05433  	8b126e98  	2333240984  	429497
05434  	8b18fc50  	2333670480  	429496
05435  	8b1f8a09  	2334099977  	429497
05436  	8b2617c2  	2334529474  	429497
05437  	8b2ca57a  	2334958970  	429496
05438  	8b333333  	2335388467  	429497
05439  	8b39c0ec  	2335817964  	429497
05440  	8b404ea5  	2336247461  	429497
05441  	8b46dc5d  	2336676957  	429496
05442  	8b4d6a16  	2337106454  	429497
05443  	8b53f7cf  	2337535951  	429497
05444  	8b5a8588  	2337965448  	429497
05445  	8b611340  	2338394944  	429496
05446  	8b67a0f9  	2338824441  	429497
05447  	8b6e2eb2  	2339253938  	429497
05448  	8b74bc6a  	2339683434  	429496
05449  	8b7b4a23  	2340112931  	429497
05450  	8b81d7dc  	2340542428  	429497
05451  	8b886595  	2340971925  	429497
